,1_i,2_i,1_r,2_r,3_r,4_r,5_r,Wind,Solar,Gas Load
2005-01-01 00:00:00,49.33750594978293,25.76298669700037,19.512794847889257,45.826700641766855,49.78448479828492,49.472268054055306,28.240788445294267,44.65839943091776,0.0,2660.941138213007
2005-01-01 01:00:00,41.45097815260483,30.07747559943612,16.391831886469106,45.14944348090144,41.51516230100314,54.31869281012836,22.090996401278097,5.9937995731883165,0.0,2377.562426668196
2005-01-01 02:00:00,47.44379919035087,25.783692413023843,23.06592199398392,34.43793162610828,38.46852689052497,41.9867569784185,21.95093808949107,0.0,0.0,2619.8672398517288
2005-01-01 03:00:00,40.33843201755632,40.59788258056548,18.99783652034049,33.104063550854136,34.75037071385701,53.11373976752585,15.342056286137897,0.0,0.0,2503.8900031443
2005-01-01 04:00:00,60.40253347792683,33.750288547243215,33.669519279060346,35.10462096917855,44.91417137359839,64.38830648774777,22.30565493129488,0.0,0.0,2971.541045461959
2005-01-01 05:00:00,83.77858041946945,41.733515059869816,51.843095452240405,52.57039335741717,46.0635640821038,86.61978387490836,33.266577375327984,0.0,0.0,2511.632907123695
2005-01-01 06:00:00,108.92958520756385,60.80111327917082,88.22517336463,83.84647961916981,82.84482221583099,123.07237232664195,54.06387383947055,0.0,0.0,2612.9781016660872
2005-01-01 07:00:00,122.33855479084671,89.78782026927257,97.40078542549318,104.92304207957297,107.1988028065256,129.39310358594756,92.45555669451356,0.0,0.057724615396735,2852.4517614767046
2005-01-01 08:00:00,146.0924247867155,110.48382072499476,86.70476643306003,116.81466926774186,112.74899385175944,107.00710913161453,93.37848284547402,0.0,0.3463944556188998,2607.2813569169184
2005-01-01 09:00:00,152.44873470977228,125.54131774206944,66.19932768879397,104.31308660890592,107.3175303372729,93.22613404395076,85.29676010857716,36.925479459371886,0.5465373159558725,2206.358411351148
2005-01-01 10:00:00,155.983390392237,133.49644914125264,58.305664685934985,76.31722314058318,86.28885909851493,91.30101925135682,62.68129188059606,44.65839943091776,0.6784114169410357,2267.3447579727704
2005-01-01 11:00:00,153.19068160318022,143.5971522247197,60.0940738552791,71.65562926299262,78.63412083562633,84.86980735613308,52.45556211490234,52.39131940246367,0.7217413542970107,2632.54158711258
2005-01-01 12:00:00,164.04743359901704,138.05887351781985,63.606052407249216,76.23775660549785,81.90749466531518,93.25636473614908,56.90358000616288,52.39131940246367,0.1080455098186148,2687.0956724444954
2005-01-01 13:00:00,161.2861694116742,132.36582353383437,60.24808960260525,82.71349719278092,81.02561409281297,90.80918801666957,66.70554219332435,44.65839943091776,0.1041393233772569,2352.452137941782
2005-01-01 14:00:00,149.85937733198597,141.34221854200365,70.91346306915224,79.08172313233928,82.14264466687023,95.5982084900282,67.19152037008809,29.19255948782598,0.1509035580205104,2399.485599124588
2005-01-01 15:00:00,158.3150979519557,128.76575125640915,71.92937783320703,76.12528229628919,82.57450971788006,94.03464812570331,61.063572767330726,21.459639516280124,0.2611867635099595,2299.785288252801
2005-01-01 16:00:00,147.65221053945592,139.1905548192313,76.21652476219438,79.68392758731441,82.28383817820323,115.41607132335464,66.68173678853178,0.0,0.0770495949443432,2421.7266626469627
