,1_i,2_i,1_r,2_r,3_r,4_r,5_r,Wind,Solar,Gas Load
2014-01-01 00:00:00,55.89560847549531,23.32070078353287,28.43143434162972,49.24319703426475,55.49300791976862,58.80427778615675,34.026903740654845,0.0,0.0,2487.089569075646
2014-01-01 01:00:00,46.16708511982307,28.39077478103174,26.230575148054545,48.64431495762604,44.955057713523935,46.95960820693509,26.389865309469204,0.0,0.0,2406.341468402781
2014-01-01 02:00:00,43.05135551261045,31.582132360310347,30.07527113658872,36.45856988027775,45.627837472668894,53.78773258861851,20.031878812795885,0.0,0.0,2466.697532388528
2014-01-01 03:00:00,58.43188579682466,39.66517758343329,22.69567041418679,42.7331025316567,47.62026776665492,50.53061126018172,22.124997591432223,0.0,0.0,2450.295581312843
2014-01-01 04:00:00,71.93254148501309,28.427918714766527,31.573832618435056,41.83469013987964,53.013948106510426,72.00195156233033,22.97584086658733,0.0,0.0,2832.118659465269
2014-01-01 05:00:00,85.01430504591366,37.21385806962845,65.64666007995243,60.86995765323459,61.26397871431034,102.49185747831127,43.6373075579818,0.0,0.0,2291.324813050688
2014-01-01 06:00:00,109.00975656899564,77.27437947476764,93.57585089050578,86.05501538639326,84.95146064342524,126.92886172122758,74.41211875364411,0.0,0.0,2826.904646549064
2014-01-01 07:00:00,141.6669112262764,95.8219432625072,102.12178078074278,119.50802528531744,130.4161328555829,139.37325973027984,99.71558526643828,0.0,0.0961472421869968,2542.220992001184
2014-01-01 08:00:00,148.30602182240608,117.54283737046042,99.80869579259569,118.23556258191414,134.79684078244094,124.21114066005876,113.06882085967436,0.0,0.3729374365760498,2679.142743813678
2014-01-01 09:00:00,165.69941689232886,139.00942212344842,77.94069115002759,111.7922285617711,119.0907548613698,103.24337906305747,91.09439937371349,0.0,0.55536285885489,2277.976021890785
2014-01-01 10:00:00,168.49030066361982,141.3976848781589,68.9654515288378,85.91397238954079,91.78174524309122,97.51918063107402,78.56057118841552,0.0,0.6512528646892882,2144.629045824486
2014-01-01 11:00:00,170.2528866450241,145.69069092151136,72.39544045622867,72.67969772932486,80.81262755558262,101.37637423229012,61.071248565936926,0.0,0.6771702916703126,2555.476939486261
2014-01-01 12:00:00,154.79992599824857,140.27061674817537,81.97159280892208,85.70826060204513,96.79345519234406,100.04380936040576,67.66858687432307,0.0,0.6417709075699203,2554.6248580309884
2014-01-01 13:00:00,169.2555717506464,151.5918015219518,74.50799143666498,91.04381167233902,100.09134239588056,105.63471900890885,70.80670151568323,0.0,0.364459256665855,2298.087297920479
