,1_i,2_i,1_r,2_r,3_r,4_r,5_r,Wind,Solar,Gas Load
2020-01-01 00:00:00,46.81737269667939,24.750435505928472,28.38486953351128,62.66557856632216,53.226443434336446,69.63088632399933,33.42896421266637,0.0,0.0,2373.806250808806
2020-01-01 01:00:00,43.4580876228118,28.34511851174169,28.10589370337778,52.84774666639132,46.61189240412102,58.71026569594749,23.920420723768515,0.0,0.0,2294.3233069736043
2020-01-01 02:00:00,49.68034401368024,38.10674628463688,23.40949966930893,38.06724103772007,48.6615076485798,64.97250817758768,28.047311782446904,0.0,0.0,2543.6041291332003
2020-01-01 03:00:00,49.92617822014561,32.103793764912936,28.743329051005908,33.340886384330325,46.127592378252224,57.12893889444817,13.267403289930783,0.0,0.0,2656.7580603792694
2020-01-01 04:00:00,52.93237067913831,32.15903991142821,39.44349172386582,39.471681327530646,50.829300831613295,77.06860117372278,26.92265357542401,0.0,0.0,2646.994996845667
2020-01-01 05:00:00,63.76383709722417,32.87296458471926,77.19695688900319,60.33576055961722,56.662987137762,97.29836263989417,41.41298822923402,0.0,0.0,2464.8801301640883
2020-01-01 06:00:00,102.72603175486128,64.89342836755783,95.49060824885215,85.75855859633127,95.3248852477494,150.9946606902368,69.64028622944659,0.0,0.0,2330.0234689560502
2020-01-01 07:00:00,120.1592266332992,84.95908668515605,110.07664545086588,122.7035579974437,140.94857356546663,138.6491461734817,106.80176285504685,0.0,0.0118570283222214,2672.895289252521
2020-01-01 08:00:00,139.7802982048578,102.6592104091034,110.29531448483417,133.85364958466013,133.94544916030037,141.41980333379206,119.74342836196986,0.0,0.1680985167122071,2219.1503432858763
2020-01-01 09:00:00,147.095550530487,120.81018937941931,87.63459889747415,117.18168594372086,121.17047666704698,114.78893617331948,95.56298575985474,36.925479459371886,0.4457910237693733,2309.328790324802
2020-01-01 10:00:00,144.20830032481948,125.65347796880256,66.50985140522869,96.60058069064048,105.7205780042176,100.15147895055848,79.80391259098676,66.18015863420266,0.6462001786991474,2084.4897668752865
2020-01-01 11:00:00,142.25635550087856,115.77912004049604,74.30104585955749,80.57804528035228,90.77086189703166,117.51734645843445,65.99627934780067,167.41111098898523,0.6899785381224455,2282.900113571105
2020-01-01 12:00:00,141.03002193815496,124.60133708925036,90.5049174401178,87.34853725986196,110.0668724090001,123.28691858908444,79.17562092345904,358.382374048212,0.5795408758184697,2647.36847999129
2020-01-01 13:00:00,147.72523541511407,120.5792882779322,78.58736752442715,92.92468441810244,107.2762823846356,121.73511356520922,84.15173231075138,431.5416662086943,0.5300563101808159,2125.937629167901
2020-01-01 14:00:00,139.09060582160976,135.72599271424986,81.28219589717578,95.58917701154232,96.6745002264425,110.65463681140191,78.56706378807785,391.42303210845336,0.3177350396678645,2435.306751729965
2020-01-01 15:00:00,137.01427385134937,124.13819752465756,83.53972875160161,95.03061410361012,100.02965187722351,115.52872905653184,73.74221486309693,358.382374048212,0.0773807928921391,2389.35937419573
2020-01-01 16:00:00,131.51639821179117,121.81357451489843,89.3755182136914,97.33960827406882,104.856109732884,142.01687305695498,83.82021736072583,21.459639516280124,0.0219625913601885,2413.3847431689724
2020-01-01 17:00:00,128.73009340635264,121.69168291887762,138.4505663481011,117.68582774032583,123.41987398132748,177.04305604256925,100.35106597891884,5.9937995731883165,0.0,2344.2570219588583
2020-01-01 18:00:00,113.4306614039003,110.90308823054768,155.0086284294206,153.70057098666985,172.71992707007678,184.8379597359378,144.42852143425745,21.459639516280124,0.0,2130.112946743911
2020-01-01 19:00:00,95.5339870014887,96.15787397028733,148.38657472005465,180.61636756508784,177.46677458397386,173.7448317414677,149.61999093587318,29.19255948782598,0.0,2367.114958757441
2020-01-01 20:00:00,69.59098744950552,69.66806965133249,128.1199707408635,163.34977408483158,172.65459316273092,157.33125675064468,139.7760662974111,36.925479459371886,0.0,2600.5172795011745
2020-01-01 21:00:00,56.10929050008335,46.542388137039126,104.74276917818018,138.86415803017448,150.7929578064551,134.4900127460837,118.56448234881208,29.19255948782598,0.0,2591.387554080544
2020-01-01 22:00:00,42.98885899757168,29.831563866992017,82.3968608024586,118.2211591698489,123.02566559805278,88.3083780797044,93.38347609175268,21.459639516280124,0.0,2047.616046850429
2020-01-01 23:00:00,42.901082538646,32.03183212729296,55.09591919347179,102.44369129730592,97.34074651646992,63.29845397408026,68.85939547456684,44.65839943091776,0.0,2149.5386579803067
2020-01-02 00:00:00,50.47779274510486,26.675083366845985,27.749266416289903,53.87967967332885,65.88107029017436,64.93254447780046,33.96751508909099,99.92380941913024,0.0,2383.193780064306
2020-01-02 01:00:00,61.64123733657152,27.901444419596487,19.965626990642388,52.73232660906319,51.885260901852746,54.63637443372636,29.3259694921196,133.66746020405765,0.0,2065.6875209051755
2020-01-02 02:00:00,42.82741449097969,26.116900079233616,14.246855855345052,38.69879433207189,55.08303649379256,49.729821749629714,21.76350363317252,133.66746020405765,0.0,2350.192752082393
2020-01-02 03:00:00,39.16509687084685,26.84924906525376,28.22987632206748,46.22500656965212,51.68948675157563,47.60174932408524,21.601860856075312,99.92380941913024,0.0,2608.1759099765154
2020-01-02 04:00:00,58.00880282558333,26.258753380523984,38.10876213265184,44.39340264339601,50.66410766448877,79.82623081959039,29.65919174450008,83.05198402666645,0.0,2911.841903332285
2020-01-02 05:00:00,67.76868803964885,44.58453051009397,65.05576098639807,59.41529095626338,58.094959121457215,103.62440623333646,48.53070918386879,83.05198402666645,0.0,2346.66888400832
2020-01-02 06:00:00,97.2012324551962,58.775531400382754,102.61444400004186,92.43955971816987,104.3786642395309,147.92845594368688,63.26012175402508,83.05198402666645,0.0,2724.4678480619677
2020-01-02 07:00:00,118.70151143738312,92.1089059658815,113.07271967326976,122.91726596700336,134.03793705460274,161.81533764509385,110.08063325560003,167.41111098898523,0.0825393991039334,2488.5665773085084
2020-01-02 08:00:00,144.49894090201843,103.7165546009023,115.5072820745598,129.686883257148,140.67711986706962,128.4781644054929,121.97732341479872,325.3417159879704,0.3717003228585137,2395.6714677385157
2020-01-02 09:00:00,141.21702660679648,126.70423977162224,87.6886377827176,119.6144587436046,120.61331949613796,113.237739763276,101.899495329859,391.42303210845336,0.5253864327317298,2418.2905365339075
2020-01-02 10:00:00,145.73242295294494,121.54073320269252,64.60829878392818,94.02912355953389,88.1708826258748,110.24150165244406,79.57682637263592,579.1701383927525,0.6423601576347875,2214.5248114292035
2020-01-02 11:00:00,135.8311756356896,129.98513691844855,79.2683173873896,81.92034771394681,90.7300100474864,116.718318102853,64.0902576424043,782.4113418267611,0.6203842042836346,2432.308865683021
2020-01-02 12:00:00,142.39531315858576,130.95906238276297,84.06827775743693,103.92199551736942,112.82055069540316,118.37284920557276,82.18042083570738,851.3046288459883,0.5980674197856691,2464.3109987520347
2020-01-02 13:00:00,143.4079700722653,116.98701753440083,82.52011559429744,104.47698948582328,100.36186483711842,119.12044974052002,83.69513605370551,677.5891198487913,0.5936922953939681,2369.084639523985
2020-01-02 14:00:00,143.4514754010205,123.13204944492357,82.42400252857907,89.8237066138613,102.48956929231365,116.42742154008312,87.81863215722412,325.3417159879704,0.4477186307478464,2308.2357910511305
2020-01-02 15:00:00,138.17616359555225,123.39638636750958,95.73719685313732,94.27177196392708,114.40619218587248,110.60604727229064,73.72621619537021,150.53928559652144,0.2624186064534354,2451.8933558163926
2020-01-02 16:00:00,141.72285100906328,121.83554803545698,94.4046854705661,99.48209847450336,107.72006209666756,136.15168579178166,79.5298613734855,0.0,0.0792300712276261,2468.1329789609053
2020-01-02 17:00:00,139.3113580797335,128.42052909830414,131.60689619277818,125.25588385160847,129.34778284246613,173.5170876983866,101.3708870717185,0.0,0.0,2304.798049031537
2020-01-02 18:00:00,120.83824251551076,116.33620309060788,152.1989865972832,158.89872028142247,156.8555381084929,192.57308424379164,145.36908279131623,0.0,0.0,2410.147587755825
2020-01-02 19:00:00,85.34703614403658,89.16302724540628,161.76724026511874,175.68723052945134,174.78542855598664,164.8609227391047,151.94964831015722,0.0,0.0,2439.2786383669
2020-01-02 20:00:00,60.48130571191248,73.63537116133509,130.2482971101009,167.44683393470527,163.73409701609506,142.9631523865176,146.82181940767285,0.0,0.0,2579.171970661095
2020-01-02 21:00:00,53.528379933528974,37.2371492375169,103.85127512073171,135.9438196535717,146.34211612730405,133.5851792713346,123.05783340769152,0.0,0.0,2390.752341348661
2020-01-02 22:00:00,49.27924173955957,34.51435889234003,92.36729772584223,109.73736596117764,121.21837675101295,90.82718693552646,97.03249094156308,0.0,0.0,2117.898191188363
2020-01-02 23:00:00,34.8587931957922,31.167373971077733,46.57465251872069,91.73601239159048,88.67853399231132,68.5062608942948,69.0584211159077,0.0,0.0,2191.7451445859106
