,1_i,2_i,1_r,2_r,3_r,4_r,5_r,Wind,Solar,Gas Load
2013-01-01 00:00:00,48.86895072651163,24.46626394886607,28.24103667902124,48.74653659489055,51.904324750963184,50.78941548704732,30.181694242893897,0.0,0.0,2350.629204306519
2013-01-01 01:00:00,52.84890536176452,28.334987580011035,22.567794873031996,46.271525142868455,52.315228077645386,54.10982315889764,25.734892277604995,0.0,0.0,2409.0200210772305
2013-01-01 02:00:00,59.00683346744437,27.42974071272096,15.653142165903288,37.88323437627466,41.56899776986803,59.25985835154592,27.393851798070184,0.0,0.0,2468.3724692047026
2013-01-01 03:00:00,55.03172946613646,38.12669231750985,27.035634008069085,36.0854887751584,45.023349640897386,51.63749734499088,23.50058828839353,0.0,0.0,2673.983714047874
2013-01-01 04:00:00,82.12332253612253,36.48841885048499,30.011498980710957,44.45762760373182,46.36454406773481,68.76037045288778,24.44189306779557,0.0,0.0,2771.775286042811
2013-01-01 05:00:00,77.87156529801882,48.0999384853362,66.81821446897459,56.99720732505824,57.16357066167144,98.25342753338026,38.17542002558147,0.0,0.0,2474.746439736561
2013-01-01 06:00:00,108.15798104734756,72.18710068344888,97.04072039660124,87.24116945335433,90.13232620421128,127.70719193380592,64.84066003378672,0.0,0.0,2808.30379143582
2013-01-01 07:00:00,138.84538995830349,96.20308663049408,108.73503435561338,113.89207032887263,123.3079718040886,135.6774931393315,103.53232699929964,0.0,0.0978298600094477,2670.250884969247
2013-01-01 08:00:00,157.74849518463077,122.2589305370632,103.1282083515969,119.01567871299696,129.1722290443827,123.12968750995316,109.5947625399217,0.0,0.3812398413644387,2559.783478688993
2013-01-01 09:00:00,162.28804390953104,146.05804647720387,75.77312479107856,115.77060437084592,108.88697985897711,99.37432336359456,99.58279751321616,0.0,0.3302131274266128,2178.0951780108926
2013-01-01 10:00:00,167.3067183908821,144.13847083436988,71.37101696131279,91.33495671909334,92.08732276408512,98.48348441759627,73.02244211195708,13.72671954473422,0.6927883786920447,2401.717018746079
2013-01-01 11:00:00,163.76948754526518,158.62817746647968,74.15150659221104,77.04698424421716,82.94743849535614,107.7793106334506,52.27634149185703,29.19255948782598,0.7294637729779464,2603.5714927681165
2013-01-01 12:00:00,173.50563611471125,143.31961300874315,69.07097688629285,93.21013780898404,81.724260385337,108.61479519705163,73.31928836337445,52.39131940246367,0.7024832379310203,2777.772309336776
2013-01-01 13:00:00,167.48459430874837,146.3876024907483,80.45707672248184,81.58518394153816,87.2735608742253,103.9539622038756,72.44005140380665,83.05198402666645,0.6045421199087383,2231.6492680249603
