,1_i,2_i,1_r,2_r,3_r,4_r,5_r,Wind,Solar,Gas Load
2012-01-01 00:00:00,40.36129270922907,24.789266565691182,28.323514607209628,50.76464762960808,48.74791198083309,57.69336921144766,30.866101138440083,0.0,0.0,2309.3171824609417
2012-01-01 01:00:00,40.26280360111178,23.53421371733865,22.686940628457176,43.84066003005471,52.577429079130205,37.21798441692725,24.717242224566693,0.0,0.0,2228.50074229233
2012-01-01 02:00:00,36.17844497950048,23.27133943571273,21.730227544115905,36.43238146692755,46.19989864933528,46.49835115576548,27.381494895825263,0.0,0.0,2170.417171952187
2012-01-01 03:00:00,46.22489326924195,26.143639477483674,20.66762800618494,41.57843436841718,47.4177514060518,54.90713865913971,15.680039646477404,0.0,0.0,2244.0421811244432
2012-01-01 04:00:00,68.39883146984069,24.007710637134924,41.07510414379854,40.71127278702622,46.84706183526263,71.41619096080738,27.59876506308494,0.0,0.0,2732.2536490746447
2012-01-01 05:00:00,61.84506271661246,27.97086519639705,54.035640823927366,51.8822103501317,60.29541695108462,84.50202082697695,34.79468401838068,0.0,0.0,2326.821380292877
2012-01-01 06:00:00,98.94285481280863,53.13285346073579,87.96762372598432,78.65686478087721,87.71723493438994,127.49117290668735,62.006096634434,0.0,0.0,2299.502512822569
2012-01-01 07:00:00,113.57715074594888,81.81487677353329,109.2419549016872,108.75752211355608,121.05937210946598,128.57526700797473,90.57126282604528,5.9937995731883165,0.0870749984132215,2275.5727910918727
2012-01-01 08:00:00,132.84662444662047,96.7545726076458,98.84674603495476,114.2222077627606,125.74735408364624,124.28494497811069,112.30257638438138,66.18015863420266,0.3679318503439972,2381.959810350636
2012-01-01 09:00:00,139.46676107461033,111.92727862787328,76.1553353595138,111.11716821394,110.99660265270695,85.76221777032488,89.8699055078729,167.41111098898523,0.5590560345656408,2336.964029345881
2012-01-01 10:00:00,145.38860417554986,121.37932959808607,55.22368197982304,85.27087834289446,80.62300511622531,94.47812235513598,65.18991927702119,226.2197418072456,0.670386479502858,2263.4021355621308
2012-01-01 11:00:00,140.0812261108701,129.0871374002619,70.93921087165691,79.11721081613102,76.10806479104876,101.41625347312436,59.78786921897226,292.3010579277288,0.7057370907344359,2263.6877486552385
2012-01-01 12:00:00,133.71012611904928,122.22146731650648,71.66928019651048,86.54410950529527,90.3716640521263,100.45183684042053,75.93621369705427,226.2197418072456,0.6715169494149195,2205.684799163041
2012-01-01 13:00:00,144.13621088436372,119.30180173903314,76.09170346227033,80.16750057904643,98.1120958082465,109.12339821287328,71.33974650036622,133.66746020405765,0.5773038894730576,2306.735669478797
2012-01-01 14:00:00,133.79812598033254,131.93212039426848,72.79776300902634,88.63656235687819,90.75887539315274,92.10434289999844,70.50182865852173,13.72671954473422,0.4289906455104749,2235.17011999424
2012-01-01 15:00:00,133.7117075725493,116.66202532579864,72.06893853370671,75.7277927940184,86.05024943206467,96.58656841405796,66.73064860168338,0.0,0.2530519733309909,2163.0896013660968
2012-01-01 16:00:00,132.96784178010137,114.73381141646236,82.0651944625061,98.5724850494212,88.40950041539934,118.29394513649966,77.46666573561903,0.0,0.0771775397118768,2182.491404131838
2012-01-01 17:00:00,128.1620589026254,122.3539035852602,119.69355726344097,110.10186544447006,107.4672277113656,143.84732550874477,84.45188732451953,0.0,0.0,2050.0824671252126
2012-01-01 18:00:00,111.36190109873718,119.20473155728084,132.67163611062253,131.0559768215449,142.06818322374596,160.404924822329,121.42348506503524,0.0,0.0,2276.505471437764
2012-01-01 19:00:00,87.60602267044791,93.79713661286053,131.0820462539918,156.06576063912797,157.7354015958232,160.15891798651643,125.20631729819308,0.0,0.0,2207.643167869215
2012-01-01 20:00:00,64.56169503330436,69.63615131922963,115.5553800341188,151.92714496275758,161.56132880390504,143.82707013441714,128.63123685919075,0.0,0.0,2449.605926805577
2012-01-01 21:00:00,54.8718085747642,45.7327475709405,92.27461599836388,118.52034944673376,127.97691486396404,116.61663464953486,106.79796367642491,0.0,0.0,2389.958806240366
2012-01-01 22:00:00,39.2275221169437,35.31859145287876,76.27087683909028,103.6679103140579,115.88911727119547,95.76762976792688,81.49229072252658,0.0,0.0,2318.6623096605213
2012-01-01 23:00:00,39.397167913319606,34.47297936890634,46.23760495445478,92.39833439634684,87.90176857216235,61.08773727460367,61.4988964477624,0.0,0.0,2200.226145199114
2012-01-02 00:00:00,50.8155136197322,22.761645373105893,26.920553607531573,48.222639862632114,58.938803926893286,60.25330594927821,32.91820089558077,0.0,0.0,2427.1534497566377
2012-01-02 01:00:00,42.33024309136485,23.965061914862225,23.337933589143155,44.6669083140724,42.82012769590782,41.91357652500425,21.911337438104557,0.0,0.0,1995.016000430349
2012-01-02 02:00:00,42.29451420409835,31.7696300429906,25.39435120410981,32.65868654817189,44.07184949346613,51.80275780280549,17.069085578888313,0.0,0.0,2227.244724355252
2012-01-02 03:00:00,37.571772682573226,27.43638788028321,30.195950133460627,35.59729353791351,39.56787064326016,53.10153266990088,19.13702804228049,0.0,0.0,2389.4834893521884
2012-01-02 04:00:00,55.51313987769962,26.968437546674515,33.85140406151355,40.95206695000365,45.26667272176776,67.2312425141648,28.59139992554846,0.0,0.0,2620.3451282109004
2012-01-02 05:00:00,66.61040414876081,32.20276256208229,53.96147501707398,45.05371380302528,54.88216719514484,94.43951382706608,36.53125145892864,0.0,0.0,2212.846650324572
2012-01-02 06:00:00,96.36829113009604,68.29488773779573,93.0050971430227,91.60146703889622,84.33582500303511,136.11507470769064,58.99947762968751,0.0,0.0,2291.976430772774
2012-01-02 07:00:00,110.71488975593827,74.88172505454894,101.39369745961427,111.64171971392614,120.40242176044012,131.57036779246124,93.37277189396288,0.0,0.0101811207319574,2656.518245574107
2012-01-02 08:00:00,133.55701023017468,98.61804419095972,98.36972866896056,124.08982914267315,134.05120082853134,121.74397675326465,109.9802039497016,0.0,0.0460096835037582,2506.25757021822
2012-01-02 09:00:00,139.81135250405077,119.93235002119826,69.1072066071649,113.3286169229776,112.30528621956768,93.80257681035224,90.71106036717867,0.0,0.1492182607216353,2163.721094213521
2012-01-02 10:00:00,143.2234721434736,116.92817088535692,57.85570189288996,85.76115988564557,96.38061974216784,84.48024193559179,65.06173606766959,0.0,0.2657295155662438,2052.726638533135
2012-01-02 11:00:00,141.64715065865283,125.00312569895088,64.34194799847778,69.0765994489832,78.72312843120771,102.34052048636885,54.10849689569649,0.0,0.1425233857887877,2056.101894606622
2012-01-02 12:00:00,139.0907423788752,118.29775602463891,69.77215028676174,85.93877563975813,92.057717583362,93.30375604998412,74.72537657981765,0.0,0.2807230001524456,2350.964996992905
2012-01-02 13:00:00,143.32021949959014,117.99076959284812,69.4244591885176,87.432804042238,87.6442661206518,101.88368403677308,72.3948674303078,0.0,0.2413405586598689,1947.1456668736564
