,1_i,2_i,1_r,2_r,3_r,4_r,5_r,Wind,Solar,Gas Load
2010-01-01 00:00:00,48.58902348297175,23.626963316382536,20.970113166359525,43.75770849813404,45.94052371880956,50.95266128414953,22.242589846401778,0.0,0.0,2175.314594163894
2010-01-01 01:00:00,56.463617275062525,25.70869661818965,23.804983084410384,36.92456800082398,39.65716078740702,48.14224020457806,21.138803138110674,0.0,0.0,2368.491441061586
2010-01-01 02:00:00,46.1774265117867,32.825074550486704,20.018707743648253,40.64513438610492,45.39479901482404,49.842030451096846,22.31591748935137,0.0,0.0,2247.602495509645
2010-01-01 03:00:00,49.30238732829371,36.97633793574819,20.749270101248317,34.02654713806119,40.637816581546815,40.039745836172045,18.10317730048741,0.0,0.0,2084.8990650577352
2010-01-01 04:00:00,60.69365762339542,31.182348431457697,30.590869432282272,31.837282014511963,33.575795382963804,67.74672214649358,20.32791301162315,0.0,0.0,2505.831580932726
2010-01-01 05:00:00,76.36326193315806,29.48379077930127,57.12387204424814,50.42412322294166,51.36426496744714,89.27761490756305,33.228626178988435,0.0,0.0,2192.4339141484725
2010-01-01 06:00:00,92.54732834801796,64.30585806329421,85.38761060312535,70.86401213465156,79.61275863801423,114.68775485832808,54.39972479021082,0.0,0.0,2345.347863663107
2010-01-01 07:00:00,117.39070879940468,85.23560258821146,94.1744544149608,107.71204396104451,111.8230867504286,130.545959304888,87.98189301493916,0.0,0.0067587167089528,2473.629110474625
2010-01-01 08:00:00,132.88948907884617,104.91898649028872,93.29875911835408,106.68108855567974,112.29599304384196,117.36281875003613,99.43797264231664,0.0,0.0786468957108171,2196.586839198161
2010-01-01 09:00:00,139.51482125113898,120.2393041778354,70.0543975661549,96.64315763822464,104.23089339809624,91.01014384468844,80.11285430364589,0.0,0.1902233856186058,2085.993701771651
2010-01-01 10:00:00,149.31166915997903,125.8153376388292,53.830147920729125,74.63500279259594,85.91302608020746,76.19960653241911,64.69739973307844,0.0,0.4426938905009801,2188.2481512371864
2010-01-01 11:00:00,141.87951630842676,118.30897609282644,64.078646327085,79.56559005893568,70.1304777827768,91.43465066269772,51.652695806552,0.0,0.4434034799267289,2361.0101938516173
2010-01-01 12:00:00,143.3734673577732,130.48286721358815,72.21728340557661,83.77824224194919,83.77818437715977,88.59431046070057,58.96755521769924,0.0,0.3454011645343722,2270.046884285679
2010-01-01 13:00:00,154.79283014733076,121.62443338785651,65.68784933623658,78.2664803324615,82.42008458768379,97.43527172648672,66.69565386007609,5.9937995731883165,0.1039240724928988,2145.6298086209817
2010-01-01 14:00:00,142.66190413225743,132.6134283006279,64.48513503190051,74.28782407053124,86.95502957662207,92.97756951808736,71.84265485605499,21.459639516280124,0.2798509298437713,2134.8603363676734
2010-01-01 15:00:00,143.05191388788194,112.29309309798812,67.67274129043973,81.98960863229553,76.24496141546427,89.00787559265041,64.75764978968107,21.459639516280124,0.2486613753596016,1920.1297896933768
2010-01-01 16:00:00,143.14063103993414,125.50946304588086,75.61163104552166,79.52060958145302,88.25929710583176,108.38064186775838,73.74494617927854,0.0,0.0768900303613678,2158.5352495605675
2010-01-01 17:00:00,144.94070528790846,125.8840871867062,108.8245534112938,99.57640269706692,102.8850105153243,145.23617580272312,81.60731255395672,0.0,0.0,2058.267923820365
2010-01-01 18:00:00,123.53727648057428,115.43980089725112,130.81967372334265,127.57572287333296,137.52851777329903,161.09706901556652,117.94810504687152,0.0,0.0,2105.4972271908323
2010-01-01 19:00:00,98.00619966460252,93.97491284599144,126.29335398922257,148.0369867742791,143.12356870656816,146.03182326937667,128.19428485532325,0.0,0.0,2083.863661529896
2010-01-01 20:00:00,56.53678159776822,70.28115838268431,112.83283238767277,137.61300028223363,143.5153148525798,133.53851533460755,115.21513895302436,0.0,0.0,2244.002892930924
2010-01-01 21:00:00,47.30351435629849,41.21366089961607,82.18316367830775,115.83261708003496,121.94467014219067,103.68364771789244,102.83642871807058,0.0,0.0,2093.7399080252344
2010-01-01 22:00:00,48.6324513381697,30.563008850579667,71.13432476330152,103.5662535355162,99.10946621389678,86.37357213755729,83.0019990654913,0.0,0.0,1994.983858735291
2010-01-01 23:00:00,45.78796967213914,24.37196769948173,35.919543761986574,72.59577936203767,84.99603211407693,64.53584935506197,59.08031968516429,0.0,0.0,2140.7672559494977
2010-01-02 00:00:00,50.86958368598098,23.69427139827244,23.14111723177162,46.526530607642655,53.0817752863239,52.92754520077119,27.649267536380773,0.0,0.0,2119.815827087005
2010-01-02 01:00:00,41.01642986958704,29.51572675542498,22.236200584831213,43.658797325695474,39.571395897260565,53.804106035160174,15.821712263302532,0.0,0.0,2295.3790540888044
2010-01-02 02:00:00,46.624894635601535,29.86803497739252,19.340431071259857,29.893817249507105,38.243962794144025,49.50431743982187,16.258169231009305,0.0,0.0,2287.1229827762777
2010-01-02 03:00:00,40.236837239444256,33.95238072892735,22.504873268197823,35.561506420300546,41.19112172865265,53.49731787378767,15.956239274356502,0.0,0.0,2230.0692315971464
2010-01-02 04:00:00,60.96676776282138,28.622057996747586,29.320314705933427,43.00060494131907,47.84459058879517,56.29321496846882,22.63632061481406,0.0,0.0,2639.974960268379
2010-01-02 05:00:00,65.95963700317157,42.54404098636094,59.12209655810008,51.06090717366664,48.01603016098983,88.9817680236344,33.841769240997216,0.0,0.0,2209.1961828130434
2010-01-02 06:00:00,100.10815598235884,58.49930025612586,83.14371335103422,80.40449971683074,74.11708136610095,120.81825750763277,59.25664140912821,0.0,0.0,2339.4382955779465
2010-01-02 07:00:00,106.76569646699215,88.08383846142652,100.41447230818515,105.04349651891484,110.80460725972344,121.3945633984482,88.37208974253326,21.459639516280124,0.0093326940042943,2333.168693873337
