,1_i,2_i,1_r,2_r,3_r,4_r,5_r,Wind,Solar,Gas Load
2009-01-01 00:00:00,48.93125114145633,24.390722336244785,32.62275123501747,53.41917690371122,51.50105403343133,55.45470595896816,31.843856042016466,0.0,0.0,2346.404221819238
2009-01-01 01:00:00,50.07688206032866,27.11947280494548,27.37042663180792,35.14786877450103,33.0978781935605,55.80553679183982,25.904776740207325,0.0,0.0,2278.2440527138915
2009-01-01 02:00:00,43.50372909480748,30.02242062769,19.31559355494945,31.594991982400863,49.86355343425002,35.09497025983806,21.97848913980293,0.0,0.0,2235.5671053933893
2009-01-01 03:00:00,50.84927841538322,30.286095738795392,22.830684329291262,34.95676969688088,35.87569189121026,50.4288362249311,18.30145595387516,0.0,0.0,2227.655595944247
2009-01-01 04:00:00,64.2521465653444,20.560166139460595,29.948839304307867,38.73212303767988,45.12822485653669,67.81085167323283,28.757076891257043,0.0,0.0,2434.3881390986903
2009-01-01 05:00:00,75.00280009602113,33.30351298926728,62.64941015113183,52.20876313293653,63.75076967565101,84.19142538365799,35.9415868704153,0.0,0.0,2288.8225761156164
2009-01-01 06:00:00,103.0636854392502,66.13246985242665,90.39714959367856,89.11216704143933,81.83797084338491,125.801362461413,60.37715240218714,0.0,0.0,2292.565717502886
2009-01-01 07:00:00,117.57049682231629,78.91518478229415,102.59670349700346,119.46429173707658,127.82363214629656,129.469495570982,95.43008858428648,0.0,0.089635623997376,2454.3279300220106
2009-01-01 08:00:00,141.99201599009012,102.54988813159304,97.05449119178282,118.91297047461909,122.91552633168666,116.28545615059424,99.2464085384024,5.9937995731883165,0.3691110520602939,2218.09061095913
2009-01-01 09:00:00,145.76920422426036,124.2877729118479,70.21215507777504,113.93270535813024,108.75838701390438,99.76916530419678,98.53211454320542,29.19255948782598,0.5636480818770964,2051.50815663046
2009-01-01 10:00:00,150.97847954131808,130.81457025241167,61.15355126837145,88.50040231928384,89.64913368177227,97.39883944236183,68.43834501322632,52.39131940246367,0.6758234670016603,2000.969987612764
2009-01-01 11:00:00,149.6924040794654,121.50127261946376,67.14727899368496,75.05499434596734,82.44376096768116,98.61961255390574,55.95396719958456,99.92380941913024,0.7117810674864496,2069.418999899559
2009-01-01 12:00:00,149.20782328717337,114.88573314754476,75.0344902952456,85.31360170905022,86.24826306836346,98.03314977504814,62.63896119135153,150.53928559652144,0.682286112077919,2243.90020234994
2009-01-01 13:00:00,148.92685376299798,118.65454181045904,78.9379402125299,89.94974297933962,89.53497965265504,107.5393722663373,76.91532240920769,150.53928559652144,0.5861838243514533,2131.2913026548745
